;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Reporte de productos;;;;;;;;;;;"¿Tienes dudas de como usar Tiendana?
Ve nuestro canal en Youtube";;;"
Descarga nuestra App en:


";;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;"¿Necesitas ayuda?
Escríbenos a nuesto  Whatsapp Aquí >>>>";;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;¿Necesitas equipos POS?;;;;;;;;;;;;;;;;;;;;;;
;;Id;Nombre;Precio;Cantidad;Vender sin stock;Imagen;Código (SKU);Código de barras;Categoría;Marca;Costo del producto;IVA;INC;¿Aplica descuento?;Precio en descuento;¿Vender a granel?;Unidad de medida;Habilitar venta en línea;Descripción corta;Descripción general;Activo;Subcategoría;Costo total inventario;Total inventario por vender
;;2438225;GUAYAS ACELERADOR CB 125F GUAYA ACELERADOR;$7.000,00;303,00;No;-;-;-;GUAYAS ACELERADOR;-;$3.211,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$972.933,00;$2.121.000,00
;;1767822;GUAYAS ACELERADOR DISCOVER 125ST;$5.000,00;37,00;No;-;-;-;GUAYAS ACELERADOR;AUTECO;$2.777,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$102.749,00;$185.000,00
;;2438233;GUAYAS ACELERADOR DR 150 GUAYA ACELERADOR;$7.000,00;157,00;No;-;-;-;GUAYAS ACELERADOR;-;$2.582,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$405.374,00;$1.099.000,00
;;1767819;GUAYAS ACELERADOR ECO 100 / DELUXE /NXG;$5.000,00;327,00;No;-;-;-;GUAYAS ACELERADOR;AUTECO;$1.939,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$634.053,00;$1.635.000,00
;;2438229;GUAYAS ACELERADOR FZ 16 GUAYA ACELERADOR;$6.000,00;173,00;No;-;-;-;GUAYAS ACELERADOR;-;$2.558,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$442.534,00;$1.038.000,00
;;2438227;GUAYAS ACELERADOR INVICTA GUAYA ACELERADOR;$7.000,00;246,00;No;-;-;-;GUAYAS ACELERADOR;-;$2.174,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$534.804,00;$1.722.000,00
;;1767820;GUAYAS ACELERADOR XR 150;$6.000,00;283,00;No;-;-;-;GUAYAS ACELERADOR;YAMAHA;$1.776,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$502.608,00;$1.698.000,00
;;1767818;GUAYAS ACELERADOR XTZ 125 DOBLE;$8.500,00;480,00;No;-;-;-;GUAYAS ACELERADOR;YAMAHA;$4.392,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$2.108.160,00;$4.080.000,00
;;1767809;GUAYAS CLUCTH AKT 125 NKD;$4.500,00;0,00;No;-;-;-;GUAYAS CLUCTH;AKT;$2.559,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$0,00
;;2438257;GUAYAS CLUCTH AKT EVO 125 GUAYA CLUTCH;$7.000,00;234,00;No;-;-;-;GUAYAS CLUCTH;-;$2.496,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$584.064,00;$1.638.000,00
;;2438254;GUAYAS CLUCTH AKT TTR GUAYA CLUTCH;$7.000,00;222,00;No;-;-;-;GUAYAS CLUCTH;-;$2.275,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$505.050,00;$1.554.000,00
;;1767805;GUAYAS CLUCTH BOXER CT / PLATINO 100;$5.000,00;159,00;No;-;-;-;GUAYAS CLUCTH;AUTECO;$2.814,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$447.426,00;$795.000,00
;;1767807;GUAYAS CLUCTH CB 110;$6.000,00;534,00;No;-;-;-;GUAYAS CLUCTH;HONDA;$2.179,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$1.163.586,00;$3.204.000,00
;;1767812;GUAYAS CLUCTH CB 125F;$6.000,00;272,00;No;-;-;-;GUAYAS CLUCTH;HONDA;$2.193,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$596.496,00;$1.632.000,00
;;1767810;GUAYAS CLUCTH CBF 150;$5.500,00;33,00;No;-;-;-;GUAYAS CLUCTH;HONDA;$2.862,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$94.446,00;$181.500,00
;;1767808;GUAYAS CLUCTH DISCOVER 125 ST;$6.000,00;539,00;No;-;-;-;GUAYAS CLUCTH;AUTECO;$2.856,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$1.539.384,00;$3.234.000,00
;;1767804;GUAYAS CLUCTH ECO DELUXE;$6.000,00;102,00;No;-;-;-;GUAYAS CLUCTH;AUTECO;$2.352,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$239.904,00;$612.000,00
;;1767811;GUAYAS CLUCTH XR 150;$6.000,00;243,00;No;-;-;-;GUAYAS CLUCTH;YAMAHA;$2.232,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$542.376,00;$1.458.000,00
;;1767806;GUAYAS CLUCTH XTZ 125 M/N;$7.000,00;600,00;No;-;-;-;GUAYAS CLUCTH;YAMAHA;$3.124,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$1.874.400,00;$4.200.000,00
;;1767814;GUAYAS FRENO BOXER CT;$5.500,00;150,00;No;-;-;-;GUAYAS FRENO;AUTECO;$2.809,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$421.350,00;$825.000,00
;;2438510;GUAYAS FRENO BWS 125 GUAYA DE FRENO TRASERO;$9.500,00;251,00;No;-;-;-;GUAYAS FRENO;-;$4.512,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$1.132.512,00;$2.384.500,00
;;1767815;GUAYAS FRENO CB 110;$5.500,00;229,00;No;-;-;-;GUAYAS FRENO;HONDA;$2.803,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$641.887,00;$1.259.500,00
;;1767813;GUAYAS FRENO HONDA ECO DELUXE;$5.500,00;0,00;No;-;-;-;GUAYAS FRENO;HONDA;$3.026,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$0,00
;;1767866;KIT ARRASTRE AKT 110S / WAVE 100;$35.000,00;731,00;No;-;-;-;KIT ARRASTRE;AK;$19.345,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$14.141.195,00;$25.585.000,00
;;1767854;KIT ARRASTRE AKT 125 NKD;$36.000,00;497,00;No;-;-;-;KIT ARRASTRE;AKT;$20.882,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$10.378.354,00;$17.892.000,00
;;1767861;KIT ARRASTRE AKT TTR 125 / 150;$62.000,00;361,00;No;-;-;-;KIT ARRASTRE;AKT;$34.593,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$12.488.073,00;$22.382.000,00
;;2680496;KIT ARRASTRE AKT TTR 200(520H);$58.000,00;295,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$17.110.000,00
;;2680478;KIT ARRASTRE APACHE RTR 200(520H);$65.000,00;292,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$18.980.000,00
;;1767853;KIT ARRASTRE BOXER CT / PLATINO;$39.000,00;194,00;No;-;-;-;KIT ARRASTRE;AUTECO;$21.995,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$4.267.030,00;$7.566.000,00
;;1767858;KIT ARRASTRE CB 110 / NEO;$38.000,00;490,00;No;-;-;-;KIT ARRASTRE;HONDA;$22.864,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$11.203.360,00;$18.620.000,00
;;1767857;KIT ARRASTRE CB 125F;$43.000,00;207,00;No;-;-;-;KIT ARRASTRE;HONDA;$23.779,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$4.922.253,00;$8.901.000,00
;;2680417;KIT ARRASTRE CB 160F;$46.000,00;476,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$21.896.000,00
;;1767859;KIT ARRASTRE CBF 150 / THRILLER;$45.000,00;247,00;No;-;-;-;KIT ARRASTRE;HONDA;$23.971,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$5.920.837,00;$11.115.000,00
;;1767855;KIT ARRASTRE CRIPTON T115 FI;$39.000,00;578,00;No;-;-;-;KIT ARRASTRE;YAMAHA;$20.913,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$12.087.714,00;$22.542.000,00
;;1767862;KIT ARRASTRE DISCOVER 125 ST;$43.000,00;155,00;No;-;-;-;KIT ARRASTRE;AUTECO;$23.420,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$3.630.100,00;$6.665.000,00
;;1767856;KIT ARRASTRE ECO DELUXE;$41.000,00;0,00;No;-;-;-;KIT ARRASTRE;AUTECO;$22.000,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$0,00
;;2680474;KIT ARRASTRE GIXXER 250(520H);$65.000,00;292,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$18.980.000,00
;;2680473;KIT ARRASTRE MRX 150(CONCAVO);$45.000,00;485,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$21.825.000,00
;;2680460;KIT ARRASTRE PULSAR 200NS(520H);$57.000,00;288,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$16.416.000,00
;;1767863;KIT ARRASTRE SUZUKI DR 150;$45.000,00;894,00;No;-;-;-;KIT ARRASTRE;SUZUKI;$24.666,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$22.051.404,00;$40.230.000,00
;;2680465;KIT ARRASTRE TVS 100;$40.000,00;483,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$19.320.000,00
;;2680469;KIT ARRASTRE TVS NEO 110NX;$42.000,00;476,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$19.992.000,00
;;2680468;KIT ARRASTRE TVS RAIDER 125;$44.000,00;460,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$20.240.000,00
;;1767860;KIT ARRASTRE VIVA R 115 / BEST;$36.000,00;500,00;No;-;-;-;KIT ARRASTRE;SUZUKI;$19.270,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$9.635.000,00;$18.000.000,00
;;1767867;KIT ARRASTRE WAVE II / WAVE 110;$36.000,00;692,00;No;-;-;-;KIT ARRASTRE;HONDA;$20.807,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$14.398.444,00;$24.912.000,00
;;1767865;KIT ARRASTRE XR 150 / BROSS 125;$45.000,00;720,00;No;-;-;-;KIT ARRASTRE;YAMAHA;$25.805,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$18.579.600,00;$32.400.000,00
;;1767864;KIT ARRASTRE XTZ 125 M/N;$45.000,00;793,00;No;-;-;-;KIT ARRASTRE;YAMAHA;$24.523,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$19.446.739,00;$35.685.000,00
;;2680448;KIT ARRASTRE XTZ-150;$45.000,00;482,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$21.690.000,00
;;2680454;KIT ARRASTRE YBR 125/LIBERO 125;$40.000,00;289,00;No;-;-;-;KIT ARRASTRE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$11.560.000,00
;;1767830;KIT CADENILLA CB 110 / NEO 110;$14.000,00;1.145,00;No;-;-;-;KIT CADENILLA;HONDA;$6.345,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$7.265.025,00;$16.030.000,00
;;1767831;KIT CADENILLA CB 125F;$15.000,00;1.001,00;No;-;-;-;KIT CADENILLA;HONDA;$7.785,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$7.792.785,00;$15.015.000,00
;;1767829;KIT CADENILLA ECO 100 / ECO DELUXE / AKT 110 / WAVE;$14.000,00;560,00;No;-;-;-;KIT CADENILLA;AUTECO;$5.587,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$3.128.720,00;$7.840.000,00
;;2438422;KIT CILINDRO AKT TTR 150;$75.000,00;64,00;No;-;-;-;KIT CILINDRO;-;$38.947,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$2.492.608,00;$4.800.000,00
;;2438417;KIT CILINDRO CB 110;$75.000,00;311,00;No;-;-;-;KIT CILINDRO;-;$36.859,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$11.463.149,00;$23.325.000,00
;;2438424;KIT CILINDRO CB 125F;$88.000,00;164,00;No;-;-;-;KIT CILINDRO;-;$39.696,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$6.510.144,00;$14.432.000,00
;;2438419;KIT CILINDRO CBF 150;$88.000,00;79,00;No;-;-;-;KIT CILINDRO;-;$42.772,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$3.378.988,00;$6.952.000,00
;;2438413;KIT CILINDRO ECO DELUXE;$58.000,00;183,00;No;-;-;-;KIT CILINDRO;-;$29.208,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$5.345.064,00;$10.614.000,00
;;2438431;KIT CILINDRO XR 150;$88.000,00;95,00;No;-;-;-;KIT CILINDRO;-;$42.422,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$4.030.090,00;$8.360.000,00
;;2438427;KIT CILINDRO XTZ 125;$88.000,00;84,00;No;-;-;-;KIT CILINDRO;-;$41.380,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$3.475.920,00;$7.392.000,00
;;1767834;KIT CUNAS DIRECCION AKT 125 NKD/CB 125F /ECO 100;$8.000,00;69,00;No;-;-;-;KIT CUNAS DIRECCION;AKT;$4.128,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$284.832,00;$552.000,00
;;1767835;KIT CUNAS DIRECCION BOXER CT / PALTINO 100 / PULSAR 135-180;$8.000,00;127,00;No;-;-;-;KIT CUNAS DIRECCION;AUTECO;$4.685,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$594.995,00;$1.016.000,00
;;1767836;KIT CUNAS DIRECCION DISCOVER 125 ST-150;$9.500,00;137,00;No;-;-;-;KIT CUNAS DIRECCION;AUTECO;$4.685,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$641.845,00;$1.301.500,00
;;1767832;KIT CUNAS DIRECCION DR 150;$11.500,00;410,00;No;-;-;-;KIT CUNAS DIRECCION;SUZUKI;$6.116,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$2.507.560,00;$4.715.000,00
;;2438395;KIT CUNAS DIRECCION ECO DELUXE CUNA DIRECCION;$8.500,00;1.368,00;No;-;-;-;KIT CUNAS DIRECCION;-;$4.032,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$5.515.776,00;$11.628.000,00
;;1767837;KIT CUNAS DIRECCION XR 150;$11.000,00;94,00;No;-;-;-;KIT CUNAS DIRECCION;YAMAHA;$4.685,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$440.390,00;$1.034.000,00
;;1767833;KIT CUNAS DIRECCION XTZ 125 M/N;$10.500,00;69,00;No;-;-;-;KIT CUNAS DIRECCION;YAMAHA;$5.277,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$364.113,00;$724.500,00
;;2438514;MALLA SILLIN XL;$9.000,00;1.838,00;No;-;-;-;MALLA SILLIN;-;$4.171,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$7.666.298,00;$16.542.000,00
;;2438516;MALLA SILLIN XXL;$11.000,00;491,00;No;-;-;-;MALLA SILLIN;-;$4.315,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$2.118.665,00;$5.401.000,00
;;2438518;MALLA SILLIN XXXL;$13.000,00;482,00;No;-;-;-;MALLA SILLIN;-;$4.454,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$2.146.828,00;$6.266.000,00
;;2680564;MANGO COPA AZUL;$16.000,00;134,00;No;-;-;-;MANGO COPA;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$2.144.000,00
;;2680569;MANGO COPA CROMADO;$16.000,00;160,00;No;-;-;-;MANGO COPA;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$2.560.000,00
;;2680574;MANGO COPA MORADO;$16.000,00;129,00;No;-;-;-;MANGO COPA;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$2.064.000,00
;;2680571;MANGO COPA NEGRO;$16.000,00;143,00;No;-;-;-;MANGO COPA;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$2.288.000,00
;;2680560;MANGO COPA ROJO;$16.000,00;116,00;No;-;-;-;MANGO COPA;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$1.856.000,00
;;2680582;MANGO MOXI TOPE AZUL;$13.000,00;139,00;No;-;-;-;MANGO MOXI TOPE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$1.807.000,00
;;2680585;MANGO MOXI TOPE CROMADO;$13.000,00;126,00;No;-;-;-;MANGO MOXI TOPE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$1.638.000,00
;;2680577;MANGO MOXI TOPE MORADO;$13.000,00;130,00;No;-;-;-;MANGO MOXI TOPE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$1.690.000,00
;;2680581;MANGO MOXI TOPE NEGRO;$13.000,00;140,00;No;-;-;-;MANGO MOXI TOPE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$1.820.000,00
;;2680584;MANGO MOXI TOPE ROJO;$13.000,00;118,00;No;-;-;-;MANGO MOXI TOPE;-;$0,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$0,00;$1.534.000,00
;;2438388;MANIGUETAS CLUTCH DISCOVER ST;$4.500,00;318,00;No;-;-;-;MANIGUETA CLUTCH;-;$1.828,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$581.304,00;$1.431.000,00
;;1767785;MANIGUETAS CLUTCH DR 150;$4.500,00;82,00;No;-;-;-;MANIGUETA CLUTCH;SUZUKI;$2.035,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$166.870,00;$369.000,00
;;2438387;MANIGUETAS CLUTCH ECO DELUXE;$3.800,00;10,00;No;-;-;-;MANIGUETA CLUTCH;-;$1.161,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$11.610,00;$38.000,00
;;1767787;MANIGUETAS CLUTCH XTZ 125;$4.500,00;3,00;No;-;-;-;MANIGUETA CLUTCH;YAMAHA;$2.241,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$6.723,00;$13.500,00
;;2438393;MANIGUETAS FRENO DR 150;$4.500,00;335,00;No;-;-;-;MANIGUETA FRENO;-;$2.035,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$681.725,00;$1.507.500,00
;;2438394;MANIGUETAS FRENO XTZ 125;$4.500,00;500,00;No;-;-;-;MANIGUETA FRENO;-;$1.900,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$950.000,00;$2.250.000,00
;;2438107;MORDAZA FRENO DISCO AKT 110S;$38.000,00;158,00;No;-;-;-;MORDAZA FRENO DISCO;-;$16.689,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$2.636.862,00;$6.004.000,00
;;2438105;MORDAZA FRENO DISCO AKT NKD 125;$38.000,00;426,00;No;-;-;-;MORDAZA FRENO DISCO;-;$16.689,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$7.109.514,00;$16.188.000,00
;;2438098;MORDAZA FRENO DISCO Discover 125 ST;$48.000,00;408,00;No;-;-;-;MORDAZA FRENO DISCO;-;$19.473,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$7.944.984,00;$19.584.000,00
;;2438316;PASTILLA DE FRENO AKT 110 DELANTERO;$5.000,00;1.979,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.433,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$4.814.907,00;$9.895.000,00
;;2438324;PASTILLA DE FRENO AKT 125 FLEX DELANTERO;$5.000,00;316,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.572,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$812.752,00;$1.580.000,00
;;2438347;PASTILLA DE FRENO APACHE 180 TRASERO;$6.000,00;187,00;No;-;-;-;PASTILLA FRENO TRASERO;-;$2.572,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$480.964,00;$1.122.000,00
;;2438335;PASTILLA DE FRENO BEST 125 DELANTERO;$5.000,00;301,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.433,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$732.333,00;$1.505.000,00
;;2438319;PASTILLA DE FRENO CB 125F DELANTERO;$5.000,00;394,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.572,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$1.013.368,00;$1.970.000,00
;;2438334;PASTILLA DE FRENO CBF 150 DELANTERO;$5.000,00;210,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.505,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$526.050,00;$1.050.000,00
;;2438321;PASTILLA DE FRENO CRYPTON T115 FI DELANTERO;$5.000,00;404,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.572,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$1.039.088,00;$2.020.000,00
;;2438338;PASTILLA DE FRENO DR 150 DELANTERO;$6.000,00;318,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.184,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$694.512,00;$1.908.000,00
;;2438344;PASTILLA DE FRENO INVICTA TRASERO;$6.000,00;384,00;No;-;-;-;PASTILLA FRENO TRASERO;-;$2.572,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$987.648,00;$2.304.000,00
;;2438318;PASTILLA DE FRENO PULSAR 135 DELANTERO;$5.000,00;2.337,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.433,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$5.685.921,00;$11.685.000,00
;;2438349;PASTILLA DE FRENO PULSAR 200NS TRASERO;$6.000,00;297,00;No;-;-;-;PASTILLA FRENO TRASERO;-;$2.572,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$763.884,00;$1.782.000,00
;;2438345;PASTILLA DE FRENO TRILLER 150 TRASERO;$6.000,00;395,00;No;-;-;-;PASTILLA FRENO TRASERO;-;$2.572,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$1.015.940,00;$2.370.000,00
;;2438337;PASTILLA DE FRENO VIVAR 115 DELANTERO;$5.000,00;256,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.505,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$641.280,00;$1.280.000,00
;;2438339;PASTILLA DE FRENO XR 150 DELANTERO;$5.000,00;239,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.505,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$598.695,00;$1.195.000,00
;;2438336;PASTILLA DE FRENO XTZ 125 DELANTERO;$5.000,00;276,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.433,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$671.508,00;$1.380.000,00
;;2438341;PASTILLA DE FRENO XTZ 150 DELANTERO;$5.000,00;146,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.433,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$355.218,00;$730.000,00
;;2438350;PASTILLA DE FRENO XTZ 250 TRASERO;$7.000,00;82,00;No;-;-;-;PASTILLA FRENO TRASERO;-;$2.784,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$228.288,00;$574.000,00
;;2438327;PASTILLA DE FRENO YBR 125 DELANTERO;$5.000,00;300,00;No;-;-;-;PASTILLA FRENO DELANTERO;-;$2.433,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$729.900,00;$1.500.000,00
;;1767852;PITOS;$6.000,00;132,00;No;-;-;-;PITOS;-;$3.105,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$409.860,00;$792.000,00
;;2438125;PLATO BOBINA AKT NKD 125;$30.000,00;169,00;No;-;-;-;PLATO BOBINA;-;$15.926,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$2.691.494,00;$5.070.000,00
;;1767844;PRENSA CLUTCH AKT 125 NKD / TTR 125-150;$32.000,00;41,00;No;-;-;-;PRENSA CLUTCH;AKT;$17.951,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$735.991,00;$1.312.000,00
;;1767842;PRENSA CLUTCH CB 110 / NEO 110;$33.000,00;368,00;No;-;-;-;PRENSA CLUTCH;HONDA;$17.155,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$6.313.040,00;$12.144.000,00
;;2438480;PRENSA CLUTCH CB125;$36.000,00;260,00;No;-;-;-;PRENSA CLUTCH;-;$17.510,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$4.552.600,00;$9.360.000,00
;;1767845;PRENSA CLUTCH CBF 150 / INVICTA 150 /XR 150;$36.000,00;27,00;No;-;-;-;PRENSA CLUTCH;HONDA;$17.736,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$478.872,00;$972.000,00
;;1767843;PRENSA CLUTCH DISCOVER 125 ST;$35.000,00;62,00;No;-;-;-;PRENSA CLUTCH;AUTECO;$18.000,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$1.116.000,00;$2.170.000,00
;;2438485;PRENSA CLUTCH DR 150;$39.000,00;166,00;No;-;-;-;PRENSA CLUTCH;-;$17.385,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$2.885.910,00;$6.474.000,00
;;1767841;PRENSA CLUTCH ECO DELUXE;$31.000,00;2,00;No;-;-;-;PRENSA CLUTCH;AUTECO;$17.558,00;0,00;0,00;No;$0,00;No;-;Si;-;-;Si;-;$35.116,00;$62.000,00
